onset	duration	Run	Trial	image
0.0	4.896	5	193	NSPS\5760.bmp
4.896	5.01	5	194	NSPS\7570.bmp
9.906	4.977	5	195	NSPS\5600.bmp
14.883	4.446000000000001	5	196	NSPS\7330.bmp
19.329	4.994	5	197	Blank_2.bmp
24.323	4.994	5	198	Blank_4.bmp
29.316999999999997	5.012	5	199	Blank_1.bmp
34.329	5.593	5	200	Blank_3.bmp
39.922	4.978	5	201	SAV\9421.bmp
44.9	4.995	5	202	SAV\8230.bmp
49.895	5.011	5	203	SAV\9050.bmp
54.906000000000006	4.428	5	204	SAV\6010.bmp
59.333999999999996	4.995	5	205	Blank_1.bmp
64.329	5.011	5	206	Blank_3.bmp
69.34	4.978	5	207	Blank_2.bmp
74.318	5.61	5	208	Blank_4.bmp
79.928	4.978	5	209	NSNA\7100.bmp
84.906	4.994	5	210	NSNA\5120.bmp
89.9	4.995	5	211	NSNA\1390.bmp
94.895	4.428	5	212	NSNA\5720.bmp
99.323	5.011	5	213	Blank_1.bmp
104.334	4.995	5	214	Blank_3.bmp
109.329	4.994	5	215	Blank_2.bmp
114.323	5.611000000000001	5	216	Blank_4.bmp
119.934	4.962	5	217	NSAV\7380.bmp
124.896	5.01	5	218	NSAV\9290.bmp
129.906	4.994	5	219	NSAV\9830.bmp
134.9	4.428999999999999	5	220	NSAV\9470.bmp
139.329	4.994	5	221	Blank_3.bmp
144.32299999999998	5.011	5	222	Blank_1.bmp
149.334	4.995	5	223	Blank_2.bmp
154.329	5.61	5	224	Blank_4.bmp
159.939	4.962	5	225	SNA\2840.bmp
164.90099999999998	4.994	5	226	SNA\8160.bmp
169.895	5.011	5	227	SNA\5875.bmp
174.90599999999998	4.412	5	228	SNA\2383.bmp
179.31799999999998	5.011	5	229	Blank_1.bmp
184.329	4.994	5	230	Blank_3.bmp
189.32299999999998	5.012	5	231	Blank_4.bmp
194.335	5.577000000000001	5	232	Blank_2.bmp
199.912	4.994	5	233	SPS\2216.bmp
204.90599999999998	4.995	5	234	SPS\4641.bmp
209.90099999999998	5.011	5	235	SPS\2340.bmp
214.912	4.412	5	236	SPS\4572.bmp
219.324	4.994	5	237	Blank_3.bmp
224.31799999999998	5.011	5	238	Blank_4.bmp
229.329	5.011	5	239	Blank_2.bmp
234.34	5.0	5	240	Blank_1.bmp
