onset	duration	Run	Trial	image
0.0	4.894	1	1	SNA\7550.bmp
4.894	4.995	1	2	SNA\2372.bmp
9.889	5.011	1	3	SNA\2560.bmp
14.9	4.412	1	4	SNA\2487.bmp
19.312	5.577000000000001	1	5	Blank_2.bmp
24.889	4.978	1	6	Blank_3.bmp
29.866999999999997	4.445	1	7	Blank_4.bmp
34.312	5.61	1	8	Blank_1.bmp
39.922	4.978	1	9	NSPS\7330.bmp
44.9	4.995	1	10	NSPS\5600.bmp
49.895	4.994	1	11	NSPS\5910.bmp
54.888999999999996	4.428999999999999	1	12	NSPS\1650.bmp
59.318000000000005	4.994	1	13	Blank_3.bmp
64.312	5.011	1	14	Blank_2.bmp
69.32300000000001	4.995	1	15	Blank_4.bmp
74.318	5.577000000000001	1	16	Blank_1.bmp
79.895	5.011	1	17	SAV\1201.bmp
84.906	5.011	1	18	SAV\2141.bmp
89.917	4.994	1	19	SAV\6840.bmp
94.911	4.396	1	20	SAV\9421.bmp
99.307	5.011	1	21	Blank_3.bmp
104.318	4.994	1	22	Blank_1.bmp
109.31200000000001	5.011	1	23	Blank_2.bmp
114.323	5.611000000000001	1	24	Blank_4.bmp
119.934	4.944	1	25	NSNA\5800.bmp
124.87799999999999	5.011	1	26	NSNA\5534.bmp
129.889	5.012	1	27	NSNA\5390.bmp
134.901	4.4110000000000005	1	28	NSNA\9080.bmp
139.312	4.995	1	29	Blank_3.bmp
144.30700000000002	4.995	1	30	Blank_4.bmp
149.30200000000002	5.01	1	31	Blank_1.bmp
154.312	5.644	1	32	Blank_2.bmp
159.95600000000002	4.945	1	33	NSAV\9830.bmp
164.90099999999998	4.979	1	34	NSAV\9560.bmp
169.88	4.993	1	35	NSAV\1111.bmp
174.873	4.445	1	36	NSAV\1240.bmp
179.31799999999998	4.995	1	37	Blank_1.bmp
184.313	5.011	1	38	Blank_3.bmp
189.324	4.994	1	39	Blank_2.bmp
194.31799999999998	5.627000000000001	1	40	Blank_4.bmp
199.945	4.961	1	41	SPS\2345.bmp
204.90599999999998	4.978	1	42	SPS\2150.bmp
209.88400000000001	4.995	1	43	SPS\2340.bmp
214.87900000000002	4.445	1	44	SPS\2050.bmp
219.324	4.994	1	45	Blank_4.bmp
224.31799999999998	4.995	1	46	Blank_3.bmp
229.313	4.994	1	47	Blank_2.bmp
234.30700000000002	5.0	1	48	Blank_1.bmp
