onset	duration	Run	Trial	image
0.0	4.878	5	193	NSPS\5780.bmp
4.878	5.011	5	194	NSPS\5849.bmp
9.889	5.011	5	195	NSPS\5220.bmp
14.9	4.445	5	196	NSPS\5626.bmp
19.345	4.994	5	197	Blank_4.bmp
24.339000000000002	5.012	5	198	Blank_2.bmp
29.351	4.994	5	199	Blank_3.bmp
34.345	5.577000000000001	5	200	Blank_1.bmp
39.922	4.978	5	201	SAV\9921.bmp
44.9	4.945	5	202	SAV\6840.bmp
49.845	5.061	5	203	SAV\3051.bmp
54.906000000000006	4.445	5	204	SAV\2141.bmp
59.351000000000006	4.994	5	205	Blank_2.bmp
64.345	4.995	5	206	Blank_3.bmp
69.34	5.011	5	207	Blank_4.bmp
74.351	5.577000000000001	5	208	Blank_1.bmp
79.928	4.961	5	209	NSNA\5534.bmp
84.889	5.011	5	210	NSNA\5250.bmp
89.9	5.011	5	211	NSNA\5800.bmp
94.911	4.428999999999999	5	212	NSNA\9360.bmp
99.34	4.994	5	213	Blank_1.bmp
104.334	5.011	5	214	Blank_2.bmp
109.345	4.995	5	215	Blank_3.bmp
114.34	5.593	5	216	Blank_4.bmp
119.93299999999999	4.962	5	217	NSAV\9181.bmp
124.895	5.011	5	218	NSAV\9600.bmp
129.906	4.994	5	219	NSAV\9001.bmp
134.9	4.445	5	220	NSAV\1240.bmp
139.345	4.995	5	221	Blank_4.bmp
144.34	4.994	5	222	Blank_1.bmp
149.334	5.011	5	223	Blank_2.bmp
154.345	5.577999999999999	5	224	Blank_3.bmp
159.923	4.977	5	225	SNA\2487.bmp
164.9	4.995	5	226	SNA\2516.bmp
169.895	5.011	5	227	SNA\8160.bmp
174.90599999999998	4.445	5	228	SNA\5875.bmp
179.351	4.994	5	229	Blank_1.bmp
184.345	4.995	5	230	Blank_2.bmp
189.34	5.011	5	231	Blank_3.bmp
194.351	5.561	5	232	Blank_4.bmp
199.912	4.994	5	233	SPS\2540.bmp
204.90599999999998	4.994	5	234	SPS\1920.bmp
209.9	4.995	5	235	SPS\2150.bmp
214.895	4.462	5	236	SPS\8461.bmp
219.357	4.994	5	237	Blank_4.bmp
224.351	4.995	5	238	Blank_1.bmp
229.34599999999998	4.994	5	239	Blank_2.bmp
234.34	5.0	5	240	Blank_3.bmp
