onset	duration	Run	Trial	image
0.0	4.861000000000001	1	1	SNA\7550.bmp
4.861000000000001	4.994	1	2	SNA\2840.bmp
9.855	5.012	1	3	SNA\5410.bmp
14.867	4.994	1	4	SNA\2487.bmp
19.861	4.994	1	5	Blank_4.bmp
24.855	4.462	1	6	Blank_3.bmp
29.316999999999997	4.995	1	7	Blank_2.bmp
34.312	5.61	1	8	Blank_1.bmp
39.922	4.945	1	9	NSPS\1650.bmp
44.867	4.995	1	10	NSPS\5600.bmp
49.861999999999995	4.993	1	11	NSPS\5910.bmp
54.855	4.462	1	12	NSPS\5990.bmp
59.317	4.995	1	13	Blank_4.bmp
64.312	4.994	1	14	Blank_1.bmp
69.306	4.995	1	15	Blank_2.bmp
74.301	5.593999999999999	1	16	Blank_3.bmp
79.895	4.96	1	17	SAV\2053.bmp
84.855	5.012	1	18	SAV\9421.bmp
89.867	4.994	1	19	SAV\2141.bmp
94.861	4.462	1	20	SAV\3280.bmp
99.323	4.994	1	21	Blank_1.bmp
104.31700000000001	4.995	1	22	Blank_2.bmp
109.31200000000001	5.011	1	23	Blank_3.bmp
114.323	5.593999999999999	1	24	Blank_4.bmp
119.917	4.944	1	25	NSNA\7100.bmp
124.861	5.0280000000000005	1	26	NSNA\5740.bmp
129.889	4.978	1	27	NSNA\7140.bmp
134.86700000000002	4.445	1	28	NSNA\7510.bmp
139.312	4.994	1	29	Blank_4.bmp
144.306	5.011	1	30	Blank_3.bmp
149.317	4.995	1	31	Blank_2.bmp
154.312	5.593999999999999	1	32	Blank_1.bmp
159.906	4.961	1	33	NSAV\3150.bmp
164.86700000000002	5.027	1	34	NSAV\1280.bmp
169.894	4.978	1	35	NSAV\9280.bmp
174.872	4.43	1	36	NSAV\9560.bmp
179.30200000000002	5.01	1	37	Blank_4.bmp
184.312	4.994	1	38	Blank_3.bmp
189.30599999999998	5.011	1	39	Blank_2.bmp
194.317	5.593999999999999	1	40	Blank_1.bmp
199.91099999999997	4.978	1	41	SPS\2150.bmp
204.889	5.011	1	42	SPS\2216.bmp
209.9	4.978	1	43	SPS\1463.bmp
214.878	4.428	1	44	SPS\8497.bmp
219.30599999999998	5.011	1	45	Blank_2.bmp
224.317	4.995	1	46	Blank_1.bmp
229.312	5.011	1	47	Blank_4.bmp
234.32299999999998	5.0	1	48	Blank_3.bmp
