onset	duration	Run	Trial	image
0.0	4.895	5	193	NSPS\5626.bmp
4.895	4.994	5	194	NSPS\5910.bmp
9.889	4.978	5	195	NSPS\5270.bmp
14.867	4.445	5	196	NSPS\5300.bmp
19.312	4.995	5	197	Blank_1.bmp
24.307	4.994	5	198	Blank_2.bmp
29.301	5.011	5	199	Blank_4.bmp
34.312	5.527	5	200	Blank_3.bmp
39.839	5.045	5	201	SAV\3051.bmp
44.88399999999999	5.011	5	202	SAV\6840.bmp
49.895	4.994	5	203	SAV\6821.bmp
54.888999999999996	4.428999999999999	5	204	SAV\9040.bmp
59.318000000000005	4.996	5	205	Blank_1.bmp
64.314	5.0089999999999995	5	206	Blank_2.bmp
69.32300000000001	4.995	5	207	Blank_4.bmp
74.318	5.61	5	208	Blank_3.bmp
79.928	4.978	5	209	NSNA\5250.bmp
84.906	4.994	5	210	NSNA\7140.bmp
89.9	5.0280000000000005	5	211	NSNA\7100.bmp
94.928	4.395	5	212	NSNA\5740.bmp
99.323	4.995	5	213	Blank_4.bmp
104.318	4.994	5	214	Blank_3.bmp
109.31200000000001	5.011	5	215	Blank_1.bmp
114.323	5.595	5	216	Blank_2.bmp
119.91799999999999	4.977	5	217	NSAV\9560.bmp
124.895	4.994	5	218	NSAV\9470.bmp
129.889	4.995	5	219	NSAV\9330.bmp
134.884	4.445	5	220	NSAV\5971.bmp
139.329	4.994	5	221	Blank_3.bmp
144.32299999999998	4.995	5	222	Blank_2.bmp
149.31799999999998	4.994	5	223	Blank_1.bmp
154.312	5.611000000000001	5	224	Blank_4.bmp
159.923	4.977	5	225	SNA\2575.bmp
164.9	4.995	5	226	SNA\2190.bmp
169.895	4.994	5	227	SNA\8160.bmp
174.889	4.428999999999999	5	228	SNA\2580.bmp
179.31799999999998	4.994	5	229	Blank_2.bmp
184.312	5.011	5	230	Blank_4.bmp
189.32299999999998	4.995	5	231	Blank_3.bmp
194.31799999999998	5.593999999999999	5	232	Blank_1.bmp
199.912	4.994	5	233	SPS\1463.bmp
204.90599999999998	4.994	5	234	SPS\2091.bmp
209.9	4.995	5	235	SPS\4641.bmp
214.895	4.428	5	236	SPS\2345.bmp
219.32299999999998	4.995	5	237	Blank_2.bmp
224.31799999999998	4.994	5	238	Blank_1.bmp
229.312	5.011	5	239	Blank_3.bmp
234.32299999999998	5.0	5	240	Blank_4.bmp
