onset	duration	Run	Trial	image
0.0	4.895	1	1	SNA\2271.bmp
4.895	4.978	1	2	SNA\7620.bmp
9.873	5.0280000000000005	1	3	SNA\2383.bmp
14.901	4.395	1	4	SNA\2850.bmp
19.296	5.593999999999999	1	5	Blank_2.bmp
24.89	4.4110000000000005	1	6	Blank_3.bmp
29.301	5.544	1	7	Blank_1.bmp
34.845	5.093999999999999	1	8	Blank_4.bmp
39.939	4.945	1	9	NSPS\5600.bmp
44.88399999999999	4.978	1	10	NSPS\5849.bmp
49.861999999999995	4.995	1	11	NSPS\7330.bmp
54.857	4.444	1	12	NSPS\1900.bmp
59.301	4.995	1	13	Blank_2.bmp
64.296	4.994	1	14	Blank_4.bmp
69.29	4.995	1	15	Blank_1.bmp
74.285	5.56	1	16	Blank_3.bmp
79.845	5.0280000000000005	1	17	SAV\3051.bmp
84.87299999999999	4.978	1	18	SAV\2141.bmp
89.851	5.027	1	19	SAV\9921.bmp
94.87799999999999	4.413	1	20	SAV\8230.bmp
99.291	4.994	1	21	Blank_4.bmp
104.285	5.011	1	22	Blank_3.bmp
109.296	4.994	1	23	Blank_2.bmp
114.29	5.627000000000001	1	24	Blank_1.bmp
119.917	4.945	1	25	NSNA\5395.bmp
124.86200000000001	5.011	1	26	NSNA\1390.bmp
129.873	5.011	1	27	NSNA\7500.bmp
134.884	4.428	1	28	NSNA\5535.bmp
139.312	4.978	1	29	Blank_2.bmp
144.29	5.011	1	30	Blank_3.bmp
149.30100000000002	4.995	1	31	Blank_1.bmp
154.296	5.643	1	32	Blank_4.bmp
159.939	4.962	1	33	NSAV\5971.bmp
164.90099999999998	4.977	1	34	NSAV\3150.bmp
169.878	5.011	1	35	NSAV\1280.bmp
174.889	4.396	1	36	NSAV\1111.bmp
179.285	5.011	1	37	Blank_2.bmp
184.296	5.011	1	38	Blank_1.bmp
189.30700000000002	4.994	1	39	Blank_4.bmp
194.301	5.627000000000001	1	40	Blank_3.bmp
199.928	4.962	1	41	SPS\2209.bmp
204.89	4.994	1	42	SPS\2540.bmp
209.88400000000001	4.995	1	43	SPS\2150.bmp
214.87900000000002	4.412	1	44	SPS\8540.bmp
219.291	5.01	1	45	Blank_3.bmp
224.301	4.995	1	46	Blank_1.bmp
229.296	4.994	1	47	Blank_2.bmp
234.29	5.0	1	48	Blank_4.bmp
