onset	duration	Run	Trial	image
0.0	4.843999999999999	1	1	SNA\5410.bmp
4.843999999999999	5.011	1	2	SNA\2850.bmp
9.855	5.011	1	3	SNA\5875.bmp
14.866	4.995	1	4	SNA\2372.bmp
19.861	4.412	1	5	Blank_3.bmp
24.273000000000003	4.996	1	6	Blank_2.bmp
29.269000000000002	5.575	1	7	Blank_1.bmp
34.844	5.045	1	8	Blank_4.bmp
39.889	4.961	1	9	NSPS\5990.bmp
44.85	5.011	1	10	NSPS\7270.bmp
49.861000000000004	4.994	1	11	NSPS\7570.bmp
54.855	4.428999999999999	1	12	NSPS\5780.bmp
59.284	4.994	1	13	Blank_1.bmp
64.278	4.995	1	14	Blank_4.bmp
69.273	5.011	1	15	Blank_2.bmp
74.28399999999999	5.61	1	16	Blank_3.bmp
79.89399999999999	4.961	1	17	SAV\9421.bmp
84.855	4.98	1	18	SAV\6010.bmp
89.835	5.043	1	19	SAV\6821.bmp
94.87799999999999	4.4110000000000005	1	20	SAV\6840.bmp
99.289	4.995	1	21	Blank_4.bmp
104.28399999999999	4.994	1	22	Blank_2.bmp
109.27799999999999	4.995	1	23	Blank_3.bmp
114.273	5.627000000000001	1	24	Blank_1.bmp
119.9	4.961	1	25	NSNA\7140.bmp
124.861	5.011	1	26	NSNA\7500.bmp
129.872	4.995	1	27	NSNA\5395.bmp
134.86700000000002	4.4110000000000005	1	28	NSNA\5720.bmp
139.278	4.995	1	29	Blank_4.bmp
144.273	4.994	1	30	Blank_3.bmp
149.267	5.011	1	31	Blank_1.bmp
154.278	5.627000000000001	1	32	Blank_2.bmp
159.905	4.945	1	33	NSAV\9830.bmp
164.85	5.011	1	34	NSAV\9001.bmp
169.861	4.996	1	35	NSAV\1111.bmp
174.857	4.427	1	36	NSAV\9280.bmp
179.28400000000002	4.994	1	37	Blank_3.bmp
184.278	5.011	1	38	Blank_2.bmp
189.28900000000002	4.995	1	39	Blank_1.bmp
194.28400000000002	5.627000000000001	1	40	Blank_4.bmp
199.91099999999997	4.961	1	41	SPS\2340.bmp
204.872	5.011	1	42	SPS\2209.bmp
209.88299999999998	4.978	1	43	SPS\1463.bmp
214.861	4.428999999999999	1	44	SPS\4641.bmp
219.29	4.994	1	45	Blank_2.bmp
224.28400000000002	4.994	1	46	Blank_1.bmp
229.278	4.995	1	47	Blank_4.bmp
234.273	5.0	1	48	Blank_3.bmp
